price,area,bedrooms,bathrooms,balcony,status,neworold,parking,furnished_status,lift,type_of_building,price_sqft,city
4490000,1135,2,2,4,Ready to Move,Resale,,,,Flat,3955.947137,Ghaziabad
11000000,1954,3,3,4,Ready to Move,New Property,2,Semi-Furnished,2,Flat,5629.477994,Gurgaon
7000000,1355,3,2,3,,Resale,124,Unfurnished,2,Flat,5166.051661,Noida
8000000,1290,2,2,3,Ready to Move,Resale,,,,Individual House,6201.550388,Noida
4000000,1200,2,2,,Ready to Move,Resale,,,,Flat,3333.333333,Ghaziabad
6500000,1100,2,2,2,Ready to Move,Resale,1,,2,Flat,5909.090909,Noida
5000000,1285,3,2,3,Ready to Move,Resale,,,,Flat,3891.050584,Noida
6300000,1444,3,2,3,Ready to Move,Resale,,,1,Flat,4362.880886,Ghaziabad
6500000,1875,3,3,2,Ready to Move,Resale,,,,Flat,3466.666667,Greater Noida
14500000,1500,3,2,2,Ready to Move,Resale,2,,,Flat,9666.666667,New Delhi
9800000,1730,3,3,3,Ready to Move,Resale,1,,2,Individual House,5664.739884,Noida
7500000,1690,3,3,3,Ready to Move,Resale,,,,Flat,4437.869822,Ghaziabad
9000000,2250,4,4,4,Ready to Move,Resale,,,,Flat,4000,Noida
7930000,1385,3,3,,Ready to Move,Resale,,,,Flat,5725.631769,Noida
12800000,2025,3,3,,Ready to Move,Resale,,,,Flat,6320.987654,Gurgaon
6000000,775,3,2,1,Ready to Move,Resale,,Furnished,,Flat,7741.935484,New Delhi
14500000,1400,3,2,2,Ready to Move,Resale,1,,,Flat,10357.14286,New Delhi
8200000,1360,2,2,,Ready to Move,Resale,787,,,Flat,6029.411765,Gurgaon
14000000,2050,4,3,1,Ready to Move,Resale,1,Semi-Furnished,0,Flat,6829.268293,New Delhi
4900000,700,2,2,1,Ready to Move,Resale,,Unfurnished,,Flat,7000,New Delhi
4400000,1150,3,2,2,Ready to Move,Resale,,Unfurnished,,Flat,3826.086957,Ghaziabad
14500000,2860,4,4,2,,Resale,3,Furnished,1,Flat,5069.93007,Faridabad
3000000,899,2,2,,Ready to Move,Resale,,Unfurnished,,Flat,3337.041157,Noida
3900000,976,2,2,2,Ready to Move,Resale,,,2,Flat,3995.901639,Ghaziabad
11500000,1647,3,3,3,Ready to Move,Resale,2,,2,Flat,6982.392228,Noida
5800000,700,2,2,2,Ready to Move,Resale,1,Furnished,,Flat,8285.714286,New Delhi
16000000,2200,3,2,,Ready to Move,Resale,,,,Flat,7272.727273,Gurgaon
10000000,994,2,2,,Ready to Move,Resale,,Unfurnished,,Individual House,10060.36217,Gurgaon
8000000,1710,3,3,3,Ready to Move,Resale,2,,2,Flat,4678.362573,Greater Noida
14000000,1400,3,3,,Ready to Move,Resale,1,Semi-Furnished,,Flat,10000,New Delhi
8000000,1300,3,2,1,Ready to Move,New Property,1,Semi-Furnished,1,Flat,6153.846154,Ghaziabad
5910000,1500,3,3,,Ready to Move,Resale,,Furnished,,Flat,3940,Faridabad
3500000,1240,2,2,2,Ready to Move,Resale,1,,2,Flat,2822.580645,Faridabad
11200000,1870,3,4,3,Ready to Move,Resale,,,3,Flat,5989.304813,Noida
8600000,1137,3,2,2,Ready to Move,Resale,2,,2,Individual House,7563.764292,Gurgaon
13600000,1400,2,2,2,Ready to Move,Resale,2,,2,Flat,9714.285714,New Delhi
22000000,1800,3,3,2,Ready to Move,Resale,1,Semi-Furnished,,Flat,12222.22222,New Delhi
11000000,2200,3,4,3,Ready to Move,Resale,2,Semi-Furnished,,Flat,5000,Ghaziabad
8000000,1847,4,3,3,Ready to Move,Resale,1,,2,Flat,4331.348132,Gurgaon
9500000,1758,3,3,3,Ready to Move,Resale,92,,2,Flat,5403.868032,Noida
5550000,1081,3,3,,,Resale,,Unfurnished,,Flat,5134.13506,Gurgaon
2800000,720,2,2,1,Ready to Move,Resale,,Semi-Furnished,,Flat,3888.888889,Gurgaon
5500000,1100,3,2,2,Ready to Move,Resale,1,Semi-Furnished,,Flat,5000,Ghaziabad
14400000,2500,6,4,1,Ready to Move,Resale,4,Unfurnished,,Flat,5760,Noida
5500000,1575,3,3,3,Ready to Move,Resale,1,,1,Flat,3492.063492,Faridabad
